0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
yes,Federal-gov,no,HS-grad,no,Separated,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,State-gov,no,Bachelors,yes,Never-married,Adm-clerical,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
yes,Federal-gov,no,HS-grad,no,Divorced,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,7th-8th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,State-gov,no,7th-8th,no,Widowed,Other-service,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,Federal-gov,yes,11th,no,Never-married,Adm-clerical,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Divorced,Exec-managerial,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Machine-op-inspct,Own-child,Other,Male,yes,yes,yes,Puerto-Rico,-1.0
yes,Private,yes,9th,no,Divorced,Machine-op-inspct,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,10th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Tech-support,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Divorced,Other-service,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Separated,Priv-house-serv,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Local-gov,yes,Masters,yes,Never-married,Tech-support,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,yes,HS-grad,no,Married-civ-spouse,Protective-serv,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Never-married,Handlers-cleaners,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Never-married,Other-service,Other-relative,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,12th,no,Never-married,Sales,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,11th,no,Never-married,Sales,Own-child,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,yes,5th-6th,no,Divorced,Other-service,Not-in-family,White,Female,yes,yes,yes,?,-1.0
no,Private,no,HS-grad,no,Never-married,Adm-clerical,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Other-service,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Transport-moving,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Divorced,Craft-repair,Not-in-family,Black,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,Iran,1.0
yes,Private,no,9th,no,Married-civ-spouse,Transport-moving,Wife,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Craft-repair,Other-relative,White,Male,yes,yes,yes,Mexico,-1.0
yes,Private,no,Some-college,yes,Divorced,Exec-managerial,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,7th-8th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,?,no,Some-college,yes,Married-civ-spouse,?,Wife,White,Female,yes,yes,no,United-States,1.0
no,Private,no,HS-grad,no,Separated,Handlers-cleaners,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Assoc-acdm,yes,Divorced,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Assoc-voc,yes,Divorced,Adm-clerical,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,no,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Machine-op-inspct,Other-relative,Black,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,yes,HS-grad,no,Never-married,Other-service,Own-child,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,State-gov,no,Some-college,yes,Divorced,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Assoc-acdm,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-inc,no,Doctorate,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,no,Masters,yes,Divorced,Prof-specialty,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Divorced,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Local-gov,no,HS-grad,no,Married-civ-spouse,Protective-serv,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Other-service,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,5th-6th,no,Never-married,Farming-fishing,Other-relative,White,Male,yes,yes,yes,Mexico,-1.0
no,Private,no,HS-grad,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,Canada,-1.0
no,Private,yes,11th,no,Never-married,Machine-op-inspct,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,12th,no,Never-married,Handlers-cleaners,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Never-married,Sales,Own-child,Other,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Assoc-acdm,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,10th,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,Canada,-1.0
yes,Self-emp-inc,yes,Assoc-voc,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,7th-8th,no,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Self-emp-inc,yes,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,State-gov,yes,HS-grad,no,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Separated,Craft-repair,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,11th,no,Divorced,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Exec-managerial,Own-child,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,Masters,yes,Never-married,Exec-managerial,Not-in-family,Black,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Some-college,yes,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Craft-repair,Husband,Black,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Never-married,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,no,Assoc-acdm,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-voc,yes,Never-married,Adm-clerical,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,yes,Masters,yes,Separated,Prof-specialty,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Machine-op-inspct,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,no,12th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Local-gov,yes,Assoc-acdm,yes,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,yes,yes,yes,Hong,1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Other-service,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,Some-college,yes,Divorced,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,State-gov,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Assoc-voc,yes,Never-married,Sales,Unmarried,White,Male,yes,yes,no,United-States,-1.0
no,Self-emp-not-inc,no,HS-grad,no,Divorced,Transport-moving,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,11th,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Self-emp-not-inc,yes,Bachelors,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,yes,yes,yes,Philippines,1.0
no,Private,yes,Some-college,yes,Never-married,Tech-support,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,1st-4th,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,?,yes,Assoc-voc,yes,Married-civ-spouse,?,Wife,White,Female,yes,yes,no,?,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Self-emp-inc,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Wife,White,Female,yes,yes,yes,United-States,1.0
yes,Private,no,Assoc-acdm,yes,Married-civ-spouse,Other-service,Husband,White,Male,yes,yes,yes,El-Salvador,-1.0
no,Private,yes,1st-4th,no,Divorced,Machine-op-inspct,Unmarried,White,Female,yes,yes,yes,Mexico,-1.0
no,Private,yes,HS-grad,no,Never-married,Craft-repair,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Other-service,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,?,no,HS-grad,no,Never-married,?,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Tech-support,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Never-married,Tech-support,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,11th,no,Never-married,Handlers-cleaners,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Adm-clerical,Wife,White,Female,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,no,HS-grad,no,Widowed,Exec-managerial,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,Assoc-voc,yes,Separated,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,7th-8th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Never-married,Tech-support,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Other-service,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,State-gov,yes,Doctorate,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,Germany,1.0
yes,Private,yes,HS-grad,no,Separated,Adm-clerical,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,no,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Assoc-voc,yes,Never-married,Sales,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Local-gov,yes,Masters,yes,Married-civ-spouse,Prof-specialty,Wife,White,Female,yes,yes,yes,United-States,1.0
no,Private,yes,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Self-emp-not-inc,no,Some-college,yes,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,Masters,yes,Separated,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,?,-1.0
yes,Private,no,Assoc-voc,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Divorced,Handlers-cleaners,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Divorced,Sales,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,?,yes,HS-grad,no,Divorced,?,Unmarried,White,Female,yes,yes,no,United-States,-1.0
no,Local-gov,yes,Masters,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,State-gov,no,Bachelors,yes,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,Masters,yes,Divorced,Prof-specialty,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Assoc-acdm,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Bachelors,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Masters,yes,Divorced,Exec-managerial,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Local-gov,yes,7th-8th,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Sales,Husband,Black,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Assoc-voc,yes,Never-married,Other-service,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Assoc-voc,yes,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,?,yes,Some-college,yes,Married-civ-spouse,?,Wife,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,5th-6th,no,Divorced,Machine-op-inspct,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,11th,no,Never-married,Craft-repair,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,?,no,11th,no,Never-married,?,Other-relative,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Divorced,Sales,Unmarried,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Federal-gov,yes,Assoc-acdm,yes,Separated,Prof-specialty,Unmarried,White,Female,yes,yes,yes,United-States,1.0
yes,?,yes,Preschool,no,Widowed,?,Not-in-family,White,Female,yes,yes,no,El-Salvador,-1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Doctorate,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Never-married,Tech-support,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Handlers-cleaners,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,Some-college,yes,Separated,Prof-specialty,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Assoc-voc,yes,Never-married,Exec-managerial,Own-child,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,?,yes,HS-grad,no,Never-married,?,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,?,no,Assoc-acdm,yes,Never-married,?,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,5th-6th,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,Mexico,-1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,?,no,HS-grad,no,Widowed,?,Other-relative,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Tech-support,Wife,White,Female,yes,yes,no,United-States,-1.0
yes,Local-gov,no,Masters,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
